,Ceylon Blue Sapphire
2013,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b4
2014,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d3
2015,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b4
2016,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d3
2017,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b4
2018,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d3
2019,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b5
2020,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d4
2021,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b5
2022,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d4
2023,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b5
2024,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d4-sparkle
2025,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b6
2026,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d4-sparkle
2027,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b6
2028,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d4-sparkle
2029,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b6
2030,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d4
2031,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b7
2032,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d5
2033,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b7
2034,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d5
2035,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b7
2036,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d5
2037,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b8
2038,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d14
2039,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b8
2040,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d14
2041,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b8
2042,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d14
2043,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b9
2044,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d15
2045,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b9
2046,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d15
2047,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b9
2048,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d15
2049,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b10
2050,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d16
2051,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b10
2052,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d16
2053,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b10
2054,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d16
2055,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b11
2056,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d17
2057,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b11
2058,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d17
2059,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b11
2060,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d17
2061,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b12
2062,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d18
2063,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b12
2064,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d18
2065,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b12
2066,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d18
2067,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b13
2068,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d19
2069,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b13
2070,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d19
2071,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b13
2072,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d19
2073,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-bracelet-b14
2074,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d20
2075,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-bracelet-b14
2076,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d20
2077,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-bracelet-b14
2078,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d20
2079,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d22
2080,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d22
2081,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d22
2082,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-sterling-silver-pendant-d23
2083,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-panchdhatu-pendant-d23
2084,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-sri-lanka-ceylon-gold-pendant-d23
2085,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b1
2086,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-p1
2087,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-p1
2088,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-p1
2089,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b2
2090,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d1
2091,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d1
2092,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d1
2093,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b3
2094,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d2
2095,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b3
2096,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d2
2097,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b3
2098,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d2
2099,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b4
2100,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d3
2101,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b4
2102,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d3
2103,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b4
2104,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d3
2105,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b5
2106,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d4
2107,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b5
2108,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d4
2109,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b5
2110,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d4-sparkle
2111,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b6
2112,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d4-sparkle
2113,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b6
2114,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d4-sparkle
2115,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b6
2116,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d4
2117,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b7
2118,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d5
2119,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b7
2120,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d5
2121,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b7
2122,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d5
2123,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b8
2124,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d14
2125,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b8
2126,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d14
2127,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b8
2128,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d14
2129,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b9
2130,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d15
2131,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b9
2132,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d15
2133,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b9
2134,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d15
2135,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b10
2136,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d16
2137,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b10
2138,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d16
2139,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b10
2140,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d16
2141,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b11
2142,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d17
2143,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b11
2144,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d17
2145,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b11
2146,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d17
2147,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b12
2148,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d18
2149,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b12
2150,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d18
2151,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b12
2152,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d18
2153,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b13
2154,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d19
2155,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b13
2156,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-pendant-d19
2157,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-bracelet-b13
2158,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-gold-pendant-d19
2159,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-bracelet-b14
2160,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-sterling-silver-pendant-d20
2161,https://www.gempundit.com/gemstones/ceylon-blue-sapphire/royal-blue-sapphire-heated-sri-lanka-ceylon-panchdhatu-bracelet-b14
